timestamp,open,high,low,close,volume,trades
2022-04-23,159.991,160.7979,156.7358,157.5302,1089286,9432
2022-04-24,156.5858,162.8619,153.7911,160.0062,1006604,9583
2022-04-25,162.3548,164.0974,160.084,161.8209,875989,10211
2022-04-26,162.5959,167.6472,159.6568,164.6706,1154848,8662
2022-04-27,164.9241,170.339,161.5131,166.8874,581943,10314
2022-04-28,167.5865,176.4271,167.4155,176.2473,748169,10242
2022-04-29,177.1039,177.1275,175.3105,175.3338,823325,5999
2022-04-30,175.7054,177.4023,173.0746,174.7624,842524,8279
2022-05-01,174.0479,176.0213,171.8692,173.8403,883671,7940
2022-05-02,175.5983,177.7977,170.954,173.1225,774429,9416
2022-05-03,174.1535,175.5791,170.6828,172.0915,1329719,10552
2022-05-04,172.7146,179.5755,170.4853,177.2872,1783052,11515
2022-05-05,176.9239,184.8638,175.538,183.427,562347,5286
2022-05-06,183.4994,184.6758,181.2959,182.4656,1201595,13061
2022-05-07,183.9425,184.7074,179.7681,180.5188,637928,10916
2022-05-08,181.3405,186.1366,178.4867,183.2527,1140032,7707
2022-05-09,184.4647,184.7767,181.9356,182.2438,1028463,11659
2022-05-10,182.4978,185.9046,182.117,185.5175,909681,11264
2022-05-11,185.2788,189.2421,183.2739,187.2162,964057,8116
2022-05-12,186.3,186.8075,181.9589,182.4559,1373912,10259
2022-05-13,181.8568,189.4452,181.3835,188.9533,547930,7298
2022-05-14,189.4638,197.0177,189.0407,196.5788,641450,10375
2022-05-15,196.7738,196.7919,194.98,194.9979,845724,9664
2022-05-16,193.2947,195.3097,192.2533,194.2631,925893,10141
2022-05-17,193.5135,197.0789,192.5499,196.1024,852206,7657
2022-05-18,196.8582,200.1911,194.7836,198.1034,1130080,7246
2022-05-19,197.777,204.7325,194.4646,201.36,920365,5199
2022-05-20,201.3943,211.3436,200.1582,210.0543,1122631,10948
2022-05-21,209.4876,211.7811,207.6129,209.9027,516206,5771
2022-05-22,209.6142,209.7112,207.0054,207.1012,1043265,10340
2022-05-23,206.9042,210.0025,198.8697,201.893,1413606,11460
2022-05-24,203.497,206.0249,196.9,199.3767,664768,6131
2022-05-25,199.807,201.2849,198.1351,199.6116,1771937,9360
2022-05-26,199.0555,208.2556,197.8882,207.0415,817112,7268
2022-05-27,207.9134,207.9617,205.1469,205.1945,1413727,9043
2022-05-28,202.9599,207.7718,201.5404,206.3287,1055163,10481
2022-05-29,204.873,208.0945,203.2275,206.4365,1072634,11829
2022-05-30,206.758,213.9148,204.3022,211.4038,890266,10520
2022-05-31,210.5037,222.0217,210.4905,222.0077,540994,10005
2022-06-01,223.2494,224.4248,218.554,219.7108,843953,7691
2022-06-02,218.9315,220.3427,216.1635,217.5659,889645,5496
2022-06-03,216.2832,222.0077,216.2099,221.9325,645729,10080
2022-06-04,221.7354,226.2235,220.2811,224.7494,1289627,11407
2022-06-05,222.7559,234.2463,221.2277,232.6502,818692,9307
2022-06-06,233.4505,236.4709,232.0195,235.0302,984613,12291
2022-06-07,234.9597,236.374,231.6596,233.0625,811739,7357
2022-06-08,233.9431,235.8719,233.424,235.3496,597773,11525
2022-06-09,233.694,241.0125,232.6614,239.9522,1034865,13583
2022-06-10,241.1233,246.6432,237.7488,243.2391,816944,8529
2022-06-11,242.9917,245.126,242.9028,245.0364,1203076,13195
2022-06-12,242.626,249.4631,242.5745,249.4101,1091801,10957
2022-06-13,249.5657,258.1303,245.7836,254.2769,1116153,9834
2022-06-14,254.0609,264.4518,249.9026,260.1931,947510,9697
2022-06-15,261.6229,267.6827,256.4955,262.5374,1137595,10853
2022-06-16,259.4075,262.7164,257.4746,260.7732,1040433,11058
2022-06-17,260.2719,261.5796,259.2022,260.5089,1310044,10792
2022-06-18,261.0701,268.7642,257.7396,265.3788,971849,8555
2022-06-19,267.5011,269.382,258.3584,260.1879,1170934,11185
2022-06-20,259.5587,263.015,257.3738,260.8195,691544,3394
2022-06-21,260.6347,260.988,257.3387,257.688,1219691,12373
2022-06-22,259.2284,263.166,252.6656,256.5627,1152668,12016
2022-06-23,254.6348,263.261,252.7354,261.3118,807735,10545
2022-06-24,260.1929,262.4347,258.6015,260.8393,1338662,11719
2022-06-25,260.6959,264.0642,256.2637,259.6181,776144,11511
2022-06-26,259.4099,265.8974,245.3885,251.6829,684360,7714
2022-06-27,252.8815,257.8869,248.6098,253.6031,1507138,14983
2022-06-28,253.14,259.2724,248.9096,255.0107,1611750,13996
2022-06-29,256.7041,265.9018,254.2069,263.3401,1124446,10276
2022-06-30,263.2564,267.0761,256.3947,260.1696,1025866,12227
2022-07-01,261.1779,263.9086,256.7319,259.4445,992267,8712
2022-07-02,259.4853,261.276,257.0233,258.8093,1330048,13033
2022-07-03,257.5175,264.2145,257.5104,264.2071,841438,8519
2022-07-04,262.9126,268.0587,256.728,261.8533,801429,9393
2022-07-05,261.8739,266.8502,256.2332,261.1967,1313657,14855
2022-07-06,262.7214,264.6234,260.0942,261.9909,808653,3564
2022-07-07,264.0086,265.4691,259.3743,260.817,929745,8141
2022-07-08,262.284,266.8551,252.2794,256.7541,1124744,10070
2022-07-09,257.3433,257.8276,255.0699,255.5508,969490,9419
2022-07-10,256.0859,258.7212,255.521,258.1518,623566,7360
2022-07-11,258.2004,259.9033,249.8477,251.5065,1534446,14749
2022-07-12,250.8639,257.2698,243.5681,249.9507,949950,9097
2022-07-13,249.7584,250.5585,244.0856,244.8701,468132,5460
2022-07-14,246.971,247.8761,246.7301,247.6346,1100726,12408
2022-07-15,248.0888,249.9259,237.4164,239.1875,1263501,11620
2022-07-16,238.2516,239.9361,233.187,234.8475,1626906,11118
2022-07-17,235.1195,236.9684,232.344,234.1856,833834,3503
2022-07-18,235.0761,242.1875,230.9789,238.0386,824525,12258
2022-07-19,239.1557,239.5769,235.1775,235.5924,1032135,9898
2022-07-20,234.5607,236.4508,229.4276,231.2913,1308723,11454
2022-07-21,230.5148,236.2303,230.3885,236.101,730168,8665
2022-07-22,235.5253,238.9081,225.1376,228.4182,1215569,12511
2022-07-23,229.9416,235.6842,212.8333,218.2848,1022453,8830
2022-07-24,216.8452,217.7473,216.8016,217.7035,1068008,13030
2022-07-25,217.1608,219.2264,211.8583,213.8928,899252,7482
2022-07-26,213.2894,216.476,205.3078,208.4217,1376782,10888
2022-07-27,208.2464,208.8132,208.104,208.6706,482400,8075
2022-07-28,210.4558,211.5585,206.3221,207.4088,885265,7935
2022-07-29,208.0443,208.0974,203.5358,203.5877,935377,9793
2022-07-30,203.2383,207.4775,193.5117,197.634,1295137,12073
2022-07-31,199.5102,199.6838,198.105,198.2776,693024,10178
2022-08-01,198.6687,199.5146,197.4135,198.2576,1137138,10162
2022-08-02,196.3693,197.2213,195.1472,195.9975,1519426,11062
2022-08-03,195.5585,202.0019,193.1829,199.5775,340534,6241
2022-08-04,199.5251,199.8141,194.0421,194.3236,1013591,12113
2022-08-05,193.7658,194.3106,187.2937,187.8217,1174756,13697
2022-08-06,187.9146,188.5504,183.3242,183.9466,705367,8567
2022-08-07,182.3195,182.9882,181.3359,182.0034,892165,9865
2022-08-08,181.1148,181.1968,180.8313,180.9132,630159,10932
2022-08-09,180.7361,182.6199,176.5908,178.4507,1177906,10226
2022-08-10,179.212,179.2647,177.6607,177.713,1157586,8825
2022-08-11,177.8082,178.3752,171.8706,172.4203,1194954,10814
2022-08-12,171.0208,178.0754,167.7912,174.7749,951752,11153
2022-08-13,175.0441,177.3246,170.6134,172.8655,1139800,9987
2022-08-14,173.4688,176.5231,171.3307,174.3739,794798,9888
2022-08-15,174.2535,175.2836,172.6802,173.7071,978399,13776
2022-08-16,173.7893,176.6143,170.5706,173.3891,256764,6878
2022-08-17,173.1422,173.6035,172.9583,173.4193,1930187,14134
2022-08-18,172.8562,173.6313,172.3459,173.1202,931080,8834
2022-08-19,174.1392,174.3773,173.1756,173.4127,317830,5867
2022-08-20,173.2127,177.6842,171.3018,175.7454,1446097,12668
2022-08-21,173.6054,175.9622,172.4177,174.7665,759782,9151
2022-08-22,174.5347,175.4051,174.4759,175.346,1086827,8204
2022-08-23,174.8227,177.75,170.6472,173.5533,973277,9935
2022-08-24,174.7353,176.8002,174.3222,176.3832,964917,7618
2022-08-25,176.5457,177.2872,172.0993,172.8252,432700,10052
2022-08-26,172.3143,177.4534,171.6968,176.8197,647171,5248
2022-08-27,177.4572,178.4247,174.2966,175.252,1888800,12455
2022-08-28,174.7566,175.1815,169.0177,169.4296,863546,10542
2022-08-29,168.2592,171.5098,165.2335,168.4802,337820,5652
2022-08-30,167.9482,170.0365,163.0859,165.1392,1369913,11179
2022-08-31,164.6713,167.3688,163.6835,166.3709,811829,7663
2022-09-01,166.0494,167.1047,162.1543,163.1914,1065764,11049
2022-09-02,164.2286,165.8381,159.1239,160.6988,519213,8357
2022-09-03,160.957,164.8259,150.3632,154.0665,1421823,13453
2022-09-04,152.9273,155.4847,149.2015,151.7389,786288,7263
2022-09-05,151.4728,151.8177,143.6778,144.0057,1225978,8331
2022-09-06,144.3305,145.7835,137.4868,138.885,536255,9844
2022-09-07,139.6432,140.0487,139.5451,139.9504,243504,5913
2022-09-08,139.325,141.6719,138.7845,141.1244,952460,3963
2022-09-09,140.4884,142.1155,139.7779,141.4004,982346,12426
2022-09-10,141.2343,142.4962,136.8093,138.0428,1241385,7460
2022-09-11,137.2842,139.0034,135.4383,137.1558,1051619,11546
2022-09-12,135.9541,137.5903,134.7839,136.4162,1202126,11343
2022-09-13,136.6912,138.0126,131.4608,132.7441,767085,9041
2022-09-14,133.8548,136.463,133.2635,135.8628,1379680,8737
2022-09-15,137.3787,139.3013,135.5641,137.4853,1237643,11190
2022-09-16,137.8242,138.9731,135.1582,136.2944,827384,11468
2022-09-17,135.2757,135.972,135.0909,135.7865,1015949,8646
2022-09-18,136.1469,137.3153,134.6176,135.7828,967107,11040
2022-09-19,137.1772,138.2918,128.8953,129.9512,1633817,13238
2022-09-20,130.8402,131.0049,128.7094,128.8716,1262214,13758
2022-09-21,128.49,129.7437,125.5119,126.7486,1001916,11381
2022-09-22,127.0318,127.8431,123.1113,123.9025,1506761,13779
2022-09-23,124.2038,125.4439,121.6476,122.8745,1488176,16423
2022-09-24,123.8516,127.5687,123.1467,126.8468,762830,8895
2022-09-25,126.5969,128.8189,125.9161,128.1299,1094091,8473
2022-09-26,128.6831,128.9038,126.212,126.4288,1348388,9307
